currency,time,price
BTC,1726790400,63211.47
BTC,1726876800,63363.17
BTC,1726963200,63587.45
BTC,1727049600,63341.97
BTC,1727136000,64276.65
BTC,1727222400,63144.83
BTC,1727308800,65183.68
BTC,1727395200,65790.28
BTC,1727481600,65868.67
BTC,1727568000,65611.98
BTC,1727654400,63314.81
BTC,1727740800,60790.06
BTC,1727827200,60641.8
BTC,1727913600,60746.35
BTC,1728000000,62094.06
BTC,1728086400,62059.19
BTC,1728172800,62821.76
BTC,1728259200,62209.84
BTC,1728345600,62129.17
BTC,1728432000,60585.22
BTC,1728518400,60280.38
BTC,1728604800,62517.42
BTC,1728691200,63197.03
BTC,1728777600,62854.48
BTC,1728864000,66068.25
BTC,1728950400,67064.69
BTC,1729036800,67614.71
BTC,1729123200,67408.87
BTC,1729209600,68425.63
BTC,1729296000,68370.04
BTC,1729382400,68354.11
PEARL,1726790400,4.847
PEARL,1726876800,4.6
PEARL,1726963200,4.734
PEARL,1727049600,4.555
PEARL,1727136000,4.56
PEARL,1727222400,4.686
PEARL,1727308800,4.86
PEARL,1727395200,4.678
PEARL,1727481600,5.152
PEARL,1727568000,5.4
PEARL,1727654400,5.185
PEARL,1727740800,4.866
PEARL,1727827200,4.776
PEARL,1727913600,4.471
PEARL,1728000000,4.601
PEARL,1728086400,4.454
PEARL,1728172800,4.582
PEARL,1728259200,4.581
PEARL,1728345600,4.579
PEARL,1728432000,4.388
PEARL,1728518400,4.496
PEARL,1728604800,4.499
PEARL,1728691200,4.5
PEARL,1728777600,4.5
PEARL,1728864000,4.365
PEARL,1728950400,4.368
PEARL,1729036800,4.367
PEARL,1729123200,4.399
PEARL,1729209600,4.172
PEARL,1729296000,4.101
PEARL,1729382400,4.101
POLY,1726790400,0.2082
POLY,1726876800,0.2082
POLY,1726963200,0.2082
POLY,1727049600,0.2082
POLY,1727136000,0.2082
POLY,1727222400,0.2082
POLY,1727308800,0.2082
POLY,1727395200,0.2082
POLY,1727481600,0.2082
POLY,1727568000,0.2082
POLY,1727654400,0.2082
POLY,1727740800,0.2082
POLY,1727827200,0.2082
POLY,1727913600,0.2082
POLY,1728000000,0.2082
POLY,1728086400,0.2082
POLY,1728172800,0.2082
POLY,1728259200,0.2082
POLY,1728345600,0.2082
POLY,1728432000,0.2082
POLY,1728518400,0.2082
POLY,1728604800,0.2082
POLY,1728691200,0.2082
POLY,1728777600,0.2082
POLY,1728864000,0.2082
POLY,1728950400,0.2082
POLY,1729036800,0.2082
POLY,1729123200,0.2082
POLY,1729209600,0.2082
POLY,1729296000,0.2082
POLY,1729382400,0.06842
LUFC,1726790400,0.1628
LUFC,1726876800,0.1681
LUFC,1726963200,0.1665
LUFC,1727049600,0.1732
LUFC,1727136000,0.1753
LUFC,1727222400,0.1792
LUFC,1727308800,0.1853
LUFC,1727395200,0.1819
LUFC,1727481600,0.1814
LUFC,1727568000,0.1818
LUFC,1727654400,0.173
LUFC,1727740800,0.1569
LUFC,1727827200,0.1523
LUFC,1727913600,0.1542
LUFC,1728000000,0.1546
LUFC,1728086400,0.1596
LUFC,1728172800,0.1598
LUFC,1728259200,0.1618
LUFC,1728345600,0.163
LUFC,1728432000,0.1745
LUFC,1728518400,0.17
LUFC,1728604800,0.1707
LUFC,1728691200,0.1705
LUFC,1728777600,0.1781
LUFC,1728864000,0.1839
LUFC,1728950400,0.192
LUFC,1729036800,0.1858
LUFC,1729123200,0.1788
LUFC,1729209600,0.179
LUFC,1729296000,0.18
LUFC,1729382400,0.1791
ZEBU,1726790400,0.0001567
ZEBU,1726876800,0.0001595
ZEBU,1726963200,0.0001513
ZEBU,1727049600,0.0001506
ZEBU,1727136000,0.0001578
ZEBU,1727222400,0.0001567
ZEBU,1727308800,0.0001647
ZEBU,1727395200,0.0001635
ZEBU,1727481600,0.0001581
ZEBU,1727568000,0.0001623
ZEBU,1727654400,0.0001661
ZEBU,1727740800,0.0001599
ZEBU,1727827200,0.0001658
ZEBU,1727913600,0.0001656
ZEBU,1728000000,0.0001789
ZEBU,1728086400,0.0001993
ZEBU,1728172800,0.0001967
ZEBU,1728259200,0.0001919
ZEBU,1728345600,0.0001905
ZEBU,1728432000,0.0001795
ZEBU,1728518400,0.0001793
ZEBU,1728604800,0.0001908
ZEBU,1728691200,0.0002094
ZEBU,1728777600,0.000215
ZEBU,1728864000,0.0002315
ZEBU,1728950400,0.0002245
ZEBU,1729036800,0.0002219
ZEBU,1729123200,0.0002192
ZEBU,1729209600,0.0002242
ZEBU,1729296000,0.0002243
ZEBU,1729382400,0.0002261
MMUI,1726790400,0.03995
MMUI,1726876800,0.04078
MMUI,1726963200,0.04049
MMUI,1727049600,0.04009
MMUI,1727136000,0.03922
MMUI,1727222400,0.03619
MMUI,1727308800,0.0365
MMUI,1727395200,0.0496
MMUI,1727481600,0.0359
MMUI,1727568000,0.0362
MMUI,1727654400,0.036
MMUI,1727740800,0.03599
MMUI,1727827200,0.035
MMUI,1727913600,0.0353
MMUI,1728000000,0.0348
MMUI,1728086400,0.0347
MMUI,1728172800,0.0349
MMUI,1728259200,0.03479
MMUI,1728345600,0.03478
MMUI,1728432000,0.03447
MMUI,1728518400,0.03307
MMUI,1728604800,0.03299
MMUI,1728691200,0.0325
MMUI,1728777600,0.0328
MMUI,1728864000,0.03299
MMUI,1728950400,0.0327
MMUI,1729036800,0.0324
MMUI,1729123200,0.03389
MMUI,1729209600,0.0337
MMUI,1729296000,0.03339
MMUI,1729382400,0.03389
ICP,1726790400,8.486
ICP,1726876800,8.531
ICP,1726963200,8.249
ICP,1727049600,8.707
ICP,1727136000,9.396
ICP,1727222400,9.054
ICP,1727308800,9.515
ICP,1727395200,9.873
ICP,1727481600,9.684
ICP,1727568000,9.539
ICP,1727654400,8.99
ICP,1727740800,8.33
ICP,1727827200,7.986
ICP,1727913600,8.022
ICP,1728000000,8.36
ICP,1728086400,8.208
ICP,1728172800,8.519
ICP,1728259200,8.047
ICP,1728345600,7.971
ICP,1728432000,7.817
ICP,1728518400,8.012
ICP,1728604800,8.147
ICP,1728691200,8.06
ICP,1728777600,7.915
ICP,1728864000,8.328
ICP,1728950400,8.124
ICP,1729036800,7.892
ICP,1729123200,7.682
ICP,1729209600,8.01
ICP,1729296000,8.033
ICP,1729382400,8.023
THE9,1726790400,0.0077
THE9,1726876800,0.0084
THE9,1726963200,0.0091
THE9,1727049600,0.0087
THE9,1727136000,0.01041
THE9,1727222400,0.009098
THE9,1727308800,0.0093
THE9,1727395200,0.0089
THE9,1727481600,0.0089
THE9,1727568000,0.0082
THE9,1727654400,0.007399
THE9,1727740800,0.008698
THE9,1727827200,0.005899
THE9,1727913600,0.0053
THE9,1728000000,0.006
THE9,1728086400,0.0064
THE9,1728172800,0.0068
THE9,1728259200,0.008098
THE9,1728345600,0.006096
THE9,1728432000,0.006095
THE9,1728518400,0.005695
THE9,1728604800,0.005198
THE9,1728691200,0.005
THE9,1728777600,0.0048
THE9,1728864000,0.003899
THE9,1728950400,0.0037
THE9,1729036800,0.004
THE9,1729123200,0.003699
THE9,1729209600,0.0032
THE9,1729296000,0.004099
THE9,1729382400,0.003499
MINTME,1726790400,0.004615
MINTME,1726876800,0.004615
MINTME,1726963200,0.004615
MINTME,1727049600,0.004615
MINTME,1727136000,0.00462
MINTME,1727222400,0.004614
MINTME,1727308800,0.004615
MINTME,1727395200,0.004615
MINTME,1727481600,0.004615
MINTME,1727568000,0.004369
MINTME,1727654400,0.004369
MINTME,1727740800,0.004368
MINTME,1727827200,0.004369
MINTME,1727913600,0.004369
MINTME,1728000000,0.004369
MINTME,1728086400,0.004369
MINTME,1728172800,0.004369
MINTME,1728259200,0.004368
MINTME,1728345600,0.004366
MINTME,1728432000,0.004365
MINTME,1728518400,0.004366
MINTME,1728604800,0.004368
MINTME,1728691200,0.004369
MINTME,1728777600,0.004369
MINTME,1728864000,0.004368
MINTME,1728950400,0.004369
MINTME,1729036800,0.004369
MINTME,1729123200,0.004368
MINTME,1729209600,0.004369
MINTME,1729296000,0.004368
MINTME,1729382400,0.004368
VALU,1726790400,0.002114
VALU,1726876800,0.002119
VALU,1726963200,0.001902
VALU,1727049600,0.001951
VALU,1727136000,0.001884
VALU,1727222400,0.001881
VALU,1727308800,0.001813
VALU,1727395200,0.001614
VALU,1727481600,0.001671
VALU,1727568000,0.001732
VALU,1727654400,0.001605
VALU,1727740800,0.001253
VALU,1727827200,0.001116
VALU,1727913600,0.001112
VALU,1728000000,0.001099
VALU,1728086400,0.001115
VALU,1728172800,0.001088
VALU,1728259200,0.001074
VALU,1728345600,0.001069
VALU,1728432000,0.000834
VALU,1728518400,0.003343
VALU,1728604800,0.002047
VALU,1728691200,0.001835
VALU,1728777600,0.00177
VALU,1728864000,0.001729
VALU,1728950400,0.00174
VALU,1729036800,0.001797
VALU,1729123200,0.00321
VALU,1729209600,0.003135
VALU,1729296000,0.003052
VALU,1729382400,0.003013
AEUR,1726790400,1.116
AEUR,1726876800,1.116
AEUR,1726963200,1.115
AEUR,1727049600,1.11
AEUR,1727136000,1.12
AEUR,1727222400,1.113
AEUR,1727308800,1.117
AEUR,1727395200,1.115
AEUR,1727481600,1.117
AEUR,1727568000,1.117
AEUR,1727654400,1.114
AEUR,1727740800,1.106
AEUR,1727827200,1.104
AEUR,1727913600,1.103
AEUR,1728000000,1.097
AEUR,1728086400,1.098
AEUR,1728172800,1.098
AEUR,1728259200,1.097
AEUR,1728345600,1.096
AEUR,1728432000,1.093
AEUR,1728518400,1.093
AEUR,1728604800,1.095
AEUR,1728691200,1.095
AEUR,1728777600,1.096
AEUR,1728864000,1.093
AEUR,1728950400,1.089
AEUR,1729036800,1.088
AEUR,1729123200,1.085
AEUR,1729209600,1.087
AEUR,1729296000,1.088
AEUR,1729382400,1.088
CLIPS,1726790400,2.8e-07
CLIPS,1726876800,2.7e-07
CLIPS,1726963200,2.7e-07
CLIPS,1727049600,2.8e-07
CLIPS,1727136000,2.9e-07
CLIPS,1727222400,2.8e-07
CLIPS,1727308800,2.8e-07
CLIPS,1727395200,3e-07
CLIPS,1727481600,3.1e-07
CLIPS,1727568000,2.9e-07
CLIPS,1727654400,2.9e-07
CLIPS,1727740800,3e-07
CLIPS,1727827200,3e-07
CLIPS,1727913600,3e-07
CLIPS,1728000000,3e-07
CLIPS,1728086400,2.8e-07
CLIPS,1728172800,2.9e-07
CLIPS,1728259200,2.9e-07
CLIPS,1728345600,2.9e-07
CLIPS,1728432000,2.9e-07
CLIPS,1728518400,2.9e-07
CLIPS,1728604800,2.9e-07
CLIPS,1728691200,2.9e-07
CLIPS,1728777600,2.9e-07
CLIPS,1728864000,2.9e-07
CLIPS,1728950400,2.9e-07
CLIPS,1729036800,2.9e-07
CLIPS,1729123200,3e-07
CLIPS,1729209600,3e-07
CLIPS,1729296000,3.3e-07
CLIPS,1729382400,3.4e-07
VIVID,1726790400,3.2e-06
VIVID,1726876800,0.01077
VIVID,1726963200,0.01081
VIVID,1727049600,0.01077
VIVID,1727136000,0.01093
VIVID,1727222400,0.01073
VIVID,1727308800,3.19e-06
VIVID,1727395200,3.2e-06
VIVID,1727481600,0.0112
VIVID,1727568000,0.01115
VIVID,1727654400,0.01076
VIVID,1727740800,0.01033
VIVID,1727827200,0.01031
VIVID,1727913600,0.01033
VIVID,1728000000,0.01056
VIVID,1728086400,0.01055
VIVID,1728172800,0.01068
VIVID,1728259200,0.01058
VIVID,1728345600,3.2e-06
VIVID,1728432000,3.2e-06
VIVID,1728518400,3.2e-06
VIVID,1728604800,0.01063
VIVID,1728691200,0.01074
VIVID,1728777600,3.35e-06
VIVID,1728864000,0.01123
VIVID,1728950400,0.0114
VIVID,1729036800,0.01149
VIVID,1729123200,0.01146
VIVID,1729209600,0.01163
VIVID,1729296000,0.01162
VIVID,1729382400,0.01128
GDC,1726790400,4.46e-06
GDC,1726876800,4.46e-06
GDC,1726963200,4.46e-06
GDC,1727049600,4.46e-06
GDC,1727136000,4.46e-06
GDC,1727222400,4.46e-06
GDC,1727308800,4.46e-06
GDC,1727395200,4.46e-06
GDC,1727481600,4.46e-06
GDC,1727568000,4.46e-06
GDC,1727654400,4.46e-06
GDC,1727740800,4.46e-06
GDC,1727827200,4.46e-06
GDC,1727913600,4.46e-06
GDC,1728000000,4.46e-06
GDC,1728086400,4.46e-06
GDC,1728172800,4.46e-06
GDC,1728259200,4.46e-06
GDC,1728345600,4.46e-06
GDC,1728432000,4.46e-06
GDC,1728518400,4.46e-06
GDC,1728604800,4.46e-06
GDC,1728691200,4.46e-06
GDC,1728777600,4.46e-06
GDC,1728864000,4.46e-06
GDC,1728950400,4.46e-06
GDC,1729036800,4.46e-06
GDC,1729123200,4.46e-06
GDC,1729209600,4.46e-06
GDC,1729296000,4.46e-06
GDC,1729382400,4.46e-06
QASH,1726790400,0.01264
QASH,1726876800,0.01204
QASH,1726963200,0.01272
QASH,1727049600,0.01203
QASH,1727136000,0.01157
QASH,1727222400,0.01263
QASH,1727308800,0.01238
QASH,1727395200,0.01184
QASH,1727481600,0.01186
QASH,1727568000,0.01247
QASH,1727654400,0.01203
QASH,1727740800,0.01155
QASH,1727827200,0.01092
QASH,1727913600,0.01093
QASH,1728000000,0.0118
QASH,1728086400,0.01179
QASH,1728172800,0.01194
QASH,1728259200,0.01244
QASH,1728345600,0.01118
QASH,1728432000,0.01091
QASH,1728518400,0.01116
QASH,1728604800,0.01112
QASH,1728691200,0.01201
QASH,1728777600,0.01101
QASH,1728864000,0.01086
QASH,1728950400,0.01178
QASH,1729036800,0.01355
QASH,1729123200,0.01334
QASH,1729209600,0.01369
QASH,1729296000,0.01367
QASH,1729382400,0.0134
UUU,1726790400,5.06e-06
UUU,1726876800,5.07e-06
UUU,1726963200,5.09e-06
UUU,1727049600,5.07e-06
UUU,1727136000,5.14e-06
UUU,1727222400,5.05e-06
UUU,1727308800,5.21e-06
UUU,1727395200,5.26e-06
UUU,1727481600,5.27e-06
UUU,1727568000,5.25e-06
UUU,1727654400,5.07e-06
UUU,1727740800,4.86e-06
UUU,1727827200,4.85e-06
UUU,1727913600,4.86e-06
UUU,1728000000,4.97e-06
UUU,1728086400,4.96e-06
UUU,1728172800,5.03e-06
UUU,1728259200,4.98e-06
UUU,1728345600,4.97e-06
UUU,1728432000,4.85e-06
UUU,1728518400,4.82e-06
UUU,1728604800,5e-06
UUU,1728691200,5.06e-06
UUU,1728777600,5.03e-06
UUU,1728864000,5.29e-06
UUU,1728950400,5.37e-06
UUU,1729036800,5.41e-06
UUU,1729123200,5.39e-06
UUU,1729209600,5.47e-06
UUU,1729296000,5.47e-06
UUU,1729382400,5.47e-06
AICORE,1726790400,0.9686
AICORE,1726876800,1.058
AICORE,1726963200,1.118
AICORE,1727049600,1.112
AICORE,1727136000,1.06
AICORE,1727222400,1.055
AICORE,1727308800,1.046
AICORE,1727395200,1.048
AICORE,1727481600,1.111
AICORE,1727568000,1.201
AICORE,1727654400,1.095
AICORE,1727740800,0.8814
AICORE,1727827200,0.9057
AICORE,1727913600,0.9363
AICORE,1728000000,0.9825
AICORE,1728086400,0.9945
AICORE,1728172800,0.9882
AICORE,1728259200,0.9788
AICORE,1728345600,0.926
AICORE,1728432000,0.9439
AICORE,1728518400,0.9288
AICORE,1728604800,0.9529
AICORE,1728691200,0.9446
AICORE,1728777600,0.9425
AICORE,1728864000,0.9815
AICORE,1728950400,0.9724
AICORE,1729036800,0.7847
AICORE,1729123200,0.8221
AICORE,1729209600,0.8466
AICORE,1729296000,0.9163
AICORE,1729382400,0.9163
ACM,1726790400,1.457
ACM,1726876800,1.489
ACM,1726963200,1.456
ACM,1727049600,1.451
ACM,1727136000,1.472
ACM,1727222400,1.446
ACM,1727308800,1.479
ACM,1727395200,1.661
ACM,1727481600,1.492
ACM,1727568000,1.495
ACM,1727654400,1.498
ACM,1727740800,1.371
ACM,1727827200,1.372
ACM,1727913600,1.395
ACM,1728000000,1.368
ACM,1728086400,1.537
ACM,1728172800,1.445
ACM,1728259200,1.78
ACM,1728345600,1.513
ACM,1728432000,1.521
ACM,1728518400,1.661
ACM,1728604800,1.577
ACM,1728691200,1.555
ACM,1728777600,1.627
ACM,1728864000,1.596
ACM,1728950400,1.59
ACM,1729036800,1.558
ACM,1729123200,1.648
ACM,1729209600,1.579
ACM,1729296000,1.561
ACM,1729382400,1.57
VISION,1726790400,0.001861
VISION,1726876800,0.001972
VISION,1726963200,0.001829
VISION,1727049600,0.001826
VISION,1727136000,0.001712
VISION,1727222400,0.001857
VISION,1727308800,0.001908
VISION,1727395200,0.002016
VISION,1727481600,0.002028
VISION,1727568000,0.001938
VISION,1727654400,0.001835
VISION,1727740800,0.001681
VISION,1727827200,0.001674
VISION,1727913600,0.001582
VISION,1728000000,0.00171
VISION,1728086400,0.001659
VISION,1728172800,0.001659
VISION,1728259200,0.001688
VISION,1728345600,0.001668
VISION,1728432000,0.001613
VISION,1728518400,0.001615
VISION,1728604800,0.001628
VISION,1728691200,0.001519
VISION,1728777600,0.001483
VISION,1728864000,0.00152
VISION,1728950400,0.001503
VISION,1729036800,0.001504
VISION,1729123200,0.001456
VISION,1729209600,0.001529
VISION,1729296000,0.001568
VISION,1729382400,0.001682
YTN,1726790400,0.001264
YTN,1726876800,0.001267
YTN,1726963200,0.001272
YTN,1727049600,0.0006334
YTN,1727136000,0.0006428
YTN,1727222400,0.0006314
YTN,1727308800,0.002607
YTN,1727395200,0.0006579
YTN,1727481600,0.001317
YTN,1727568000,0.001312
YTN,1727654400,0.001899
YTN,1727740800,0.001216
YTN,1727827200,0.001213
YTN,1727913600,0.001215
YTN,1728000000,0.0006209
YTN,1728086400,0.0006206
YTN,1728172800,0.0006282
YTN,1728259200,0.0006221
YTN,1728345600,0.0006213
YTN,1728432000,0.0006059
YTN,1728518400,0.001206
YTN,1728604800,0.0006252
YTN,1728691200,0.000632
YTN,1728777600,0.0006285
YTN,1728864000,0.001321
YTN,1728950400,0.001341
YTN,1729036800,0.001352
YTN,1729123200,0.0006741
YTN,1729209600,0.001369
YTN,1729296000,0.0006837
YTN,1729382400,0.0008886
DAO,1726790400,0.2946
DAO,1726876800,0.3058
DAO,1726963200,0.3046
DAO,1727049600,0.3018
DAO,1727136000,0.3025
DAO,1727222400,0.3379
DAO,1727308800,0.3265
DAO,1727395200,0.3342
DAO,1727481600,0.3318
DAO,1727568000,0.3376
DAO,1727654400,0.307
DAO,1727740800,0.2913
DAO,1727827200,0.2836
DAO,1727913600,0.2796
DAO,1728000000,0.2849
DAO,1728086400,0.2801
DAO,1728172800,0.283
DAO,1728259200,0.2858
DAO,1728345600,0.2757
DAO,1728432000,0.2629
DAO,1728518400,0.2766
DAO,1728604800,0.2854
DAO,1728691200,0.2847
DAO,1728777600,0.2838
DAO,1728864000,0.2997
DAO,1728950400,0.292
DAO,1729036800,0.3003
DAO,1729123200,0.2892
DAO,1729209600,0.2906
DAO,1729296000,0.2966
DAO,1729382400,0.2966
MCADE,1726790400,0.005827
MCADE,1726876800,0.005737
MCADE,1726963200,0.006057
MCADE,1727049600,0.005945
MCADE,1727136000,0.006115
MCADE,1727222400,0.005978
MCADE,1727308800,0.006724
MCADE,1727395200,0.006408
MCADE,1727481600,0.005896
MCADE,1727568000,0.006312
MCADE,1727654400,0.007114
MCADE,1727740800,0.007668
MCADE,1727827200,0.00716
MCADE,1727913600,0.006905
MCADE,1728000000,0.007254
MCADE,1728086400,0.007148
MCADE,1728172800,0.007372
MCADE,1728259200,0.007233
MCADE,1728345600,0.007221
MCADE,1728432000,0.007609
MCADE,1728518400,0.008674
MCADE,1728604800,0.009494
MCADE,1728691200,0.009105
MCADE,1728777600,0.00882
MCADE,1728864000,0.008113
MCADE,1728950400,0.008127
MCADE,1729036800,0.008381
MCADE,1729123200,0.009156
MCADE,1729209600,0.009145
MCADE,1729296000,0.009031
MCADE,1729382400,0.009191
KLUB,1726790400,0.00072
KLUB,1726876800,0.00072
KLUB,1726963200,0.00072
KLUB,1727049600,0.00072
KLUB,1727136000,0.0007207
KLUB,1727222400,0.0007199
KLUB,1727308800,0.00072
KLUB,1727395200,0.00072
KLUB,1727481600,0.00072
KLUB,1727568000,0.00072
KLUB,1727654400,0.0007199
KLUB,1727740800,0.0007199
KLUB,1727827200,0.0007199
KLUB,1727913600,0.00072
KLUB,1728000000,0.00072
KLUB,1728086400,0.00072
KLUB,1728172800,0.00072
KLUB,1728259200,0.0007199
KLUB,1728345600,0.0007196
KLUB,1728432000,0.0007194
KLUB,1728518400,0.0007194
KLUB,1728604800,0.0007198
KLUB,1728691200,0.00072
KLUB,1728777600,0.0007199
KLUB,1728864000,0.0007198
KLUB,1728950400,0.0007199
KLUB,1729036800,0.0007199
KLUB,1729123200,0.0007198
KLUB,1729209600,0.0007199
KLUB,1729296000,0.0007199
KLUB,1729382400,0.0007199
TRIVIA,1726790400,0.0003674
TRIVIA,1726876800,0.0003614
TRIVIA,1726963200,0.0003575
TRIVIA,1727049600,0.0003659
TRIVIA,1727136000,0.0003648
TRIVIA,1727222400,0.0003815
TRIVIA,1727308800,0.0003672
TRIVIA,1727395200,0.0003647
TRIVIA,1727481600,0.0003993
TRIVIA,1727568000,0.0004053
TRIVIA,1727654400,0.0003769
TRIVIA,1727740800,0.0003604
TRIVIA,1727827200,0.0003629
TRIVIA,1727913600,0.0003647
TRIVIA,1728000000,0.0003621
TRIVIA,1728086400,0.0003454
TRIVIA,1728172800,0.0003608
TRIVIA,1728259200,0.0004416
TRIVIA,1728345600,0.0004185
TRIVIA,1728432000,0.000447
TRIVIA,1728518400,0.0004153
TRIVIA,1728604800,0.0004017
TRIVIA,1728691200,0.0003915
TRIVIA,1728777600,0.0003784
TRIVIA,1728864000,0.0003796
TRIVIA,1728950400,0.000436
TRIVIA,1729036800,0.0003806
TRIVIA,1729123200,0.0003304
TRIVIA,1729209600,0.000332
TRIVIA,1729296000,0.0003407
TRIVIA,1729382400,0.0003401
CHER,1726790400,0.002803
CHER,1726876800,0.00281
CHER,1726963200,0.002799
CHER,1727049600,0.002755
CHER,1727136000,0.002713
CHER,1727222400,0.002719
CHER,1727308800,0.002807
CHER,1727395200,0.002926
CHER,1727481600,0.002882
CHER,1727568000,0.002769
CHER,1727654400,0.002762
CHER,1727740800,0.002754
CHER,1727827200,0.002739
CHER,1727913600,0.002717
CHER,1728000000,0.002717
CHER,1728086400,0.002691
CHER,1728172800,0.002695
CHER,1728259200,0.002705
CHER,1728345600,0.002679
CHER,1728432000,0.002638
CHER,1728518400,0.00259
CHER,1728604800,0.002587
CHER,1728691200,0.002568
CHER,1728777600,0.002554
CHER,1728864000,0.002476
CHER,1728950400,0.00242
CHER,1729036800,0.002315
